epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038489429,2023-03-28T23:21:29.429,7.280,-0.792,-0.403,-0.027
1680038489439,2023-03-28T23:21:29.439,7.290,-0.808,-0.355,-0.021
1680038489449,2023-03-28T23:21:29.449,7.300,-0.814,-0.356,-0.055
1680038489459,2023-03-28T23:21:29.459,7.310,-0.811,-0.348,-0.063
1680038489469,2023-03-28T23:21:29.469,7.320,-0.799,-0.350,-0.043
1680038489479,2023-03-28T23:21:29.479,7.330,-0.791,-0.355,-0.014
1680038489489,2023-03-28T23:21:29.489,7.340,-0.788,-0.353,-0.006
1680038489499,2023-03-28T23:21:29.499,7.350,-0.807,-0.354,-0.041
1680038489509,2023-03-28T23:21:29.509,7.360,-0.814,-0.333,-0.100
1680038489519,2023-03-28T23:21:29.519,7.370,-0.836,-0.287,-0.166
1680038489529,2023-03-28T23:21:29.529,7.380,-0.890,-0.246,-0.238
1680038489539,2023-03-28T23:21:29.539,7.390,-0.910,-0.191,-0.276
1680038489549,2023-03-28T23:21:29.549,7.400,-0.903,-0.137,-0.239
1680038489559,2023-03-28T23:21:29.559,7.410,-0.896,-0.120,-0.099
1680038489569,2023-03-28T23:21:29.569,7.420,-0.886,-0.093,0.015
1680038489579,2023-03-28T23:21:29.579,7.430,-0.888,-0.039,0.089
1680038489589,2023-03-28T23:21:29.589,7.440,-0.922,0.061,0.140
1680038489599,2023-03-28T23:21:29.599,7.450,-0.940,0.193,0.148
1680038489609,2023-03-28T23:21:29.609,7.460,-0.969,0.305,0.142
1680038489619,2023-03-28T23:21:29.619,7.470,-0.982,0.396,0.115
1680038489629,2023-03-28T23:21:29.629,7.480,-1.030,0.453,0.088
1680038489639,2023-03-28T23:21:29.639,7.490,-1.073,0.456,0.037
1680038489649,2023-03-28T23:21:29.649,7.500,-1.088,0.417,-0.081
1680038489659,2023-03-28T23:21:29.659,7.510,-1.085,0.373,-0.208
1680038489669,2023-03-28T23:21:29.669,7.520,-1.072,0.339,-0.216
1680038489679,2023-03-28T23:21:29.679,7.530,-1.017,0.296,-0.131
1680038489689,2023-03-28T23:21:29.689,7.540,-0.948,0.250,-0.062
1680038489699,2023-03-28T23:21:29.699,7.550,-0.891,0.217,-0.032
1680038489709,2023-03-28T23:21:29.709,7.560,-0.836,0.170,-0.060
1680038489719,2023-03-28T23:21:29.719,7.570,-0.796,0.132,-0.116
1680038489729,2023-03-28T23:21:29.729,7.580,-0.787,0.062,-0.112
1680038489739,2023-03-28T23:21:29.739,7.590,-0.774,-0.006,-0.067
1680038489749,2023-03-28T23:21:29.749,7.600,-0.774,-0.070,-0.050
1680038489759,2023-03-28T23:21:29.759,7.610,-0.772,-0.121,-0.069
1680038489769,2023-03-28T23:21:29.769,7.620,-0.778,-0.128,-0.088
1680038489779,2023-03-28T23:21:29.779,7.630,-0.800,-0.095,-0.092
1680038489789,2023-03-28T23:21:29.789,7.640,-0.823,-0.029,-0.108
1680038489799,2023-03-28T23:21:29.799,7.650,-0.849,0.032,-0.149
1680038489809,2023-03-28T23:21:29.809,7.660,-0.879,0.060,-0.218
1680038489819,2023-03-28T23:21:29.819,7.670,-1.028,0.028,-0.216
1680038489829,2023-03-28T23:21:29.829,7.680,-1.602,-0.120,-0.020
1680038489839,2023-03-28T23:21:29.839,7.690,-2.219,-0.188,-0.092
1680038489849,2023-03-28T23:21:29.849,7.700,-2.014,0.139,-0.243
1680038489859,2023-03-28T23:21:29.859,7.710,-1.523,0.593,-0.207
1680038489869,2023-03-28T23:21:29.869,7.720,-1.262,0.802,-0.343
1680038489879,2023-03-28T23:21:29.879,7.730,-1.155,0.496,-0.555
1680038489889,2023-03-28T23:21:29.889,7.740,-1.020,-0.067,-0.628
1680038489899,2023-03-28T23:21:29.899,7.750,-0.793,-0.581,-0.559
1680038489909,2023-03-28T23:21:29.909,7.760,-0.579,-0.990,-0.502
1680038489919,2023-03-28T23:21:29.919,7.770,-0.617,-1.120,-0.378
1680038489929,2023-03-28T23:21:29.929,7.780,-0.732,-0.908,-0.169
1680038489939,2023-03-28T23:21:29.939,7.790,-0.715,-0.667,-0.096
1680038489949,2023-03-28T23:21:29.949,7.800,-0.685,-0.462,-0.185
1680038489959,2023-03-28T23:21:29.959,7.810,-0.661,-0.372,-0.331
1680038489969,2023-03-28T23:21:29.969,7.820,-0.614,-0.331,-0.382
1680038489979,2023-03-28T23:21:29.979,7.830,-0.634,-0.268,-0.314
1680038489989,2023-03-28T23:21:29.989,7.840,-0.774,-0.135,-0.236
1680038489999,2023-03-28T23:21:29.999,7.850,-0.969,-0.012,-0.255
1680038490009,2023-03-28T23:21:30.009,7.860,-1.122,0.065,-0.381
1680038490019,2023-03-28T23:21:30.019,7.870,-1.152,0.080,-0.556
1680038490029,2023-03-28T23:21:30.029,7.880,-1.087,-0.010,-0.625
1680038490039,2023-03-28T23:21:30.039,7.890,-1.054,-0.133,-0.517
1680038490049,2023-03-28T23:21:30.049,7.900,-1.062,-0.189,-0.367
1680038490059,2023-03-28T23:21:30.059,7.910,-1.015,-0.105,-0.231
1680038490069,2023-03-28T23:21:30.069,7.920,-0.929,0.076,-0.188
1680038490079,2023-03-28T23:21:30.079,7.930,-0.880,0.225,-0.235
1680038490089,2023-03-28T23:21:30.089,7.940,-0.866,0.258,-0.280
1680038490099,2023-03-28T23:21:30.099,7.950,-0.845,0.175,-0.297
1680038490109,2023-03-28T23:21:30.109,7.960,-0.818,-0.021,-0.287
1680038490119,2023-03-28T23:21:30.119,7.970,-0.833,-0.213,-0.291
1680038490129,2023-03-28T23:21:30.129,7.980,-0.891,-0.351,-0.299
1680038490139,2023-03-28T23:21:30.139,7.990,-0.960,-0.402,-0.286
1680038490149,2023-03-28T23:21:30.149,8.000,-0.995,-0.378,-0.263
1680038490159,2023-03-28T23:21:30.159,8.010,-0.973,-0.312,-0.255
1680038490169,2023-03-28T23:21:30.169,8.020,-0.934,-0.256,-0.254
1680038490179,2023-03-28T23:21:30.179,8.030,-0.916,-0.224,-0.266
1680038490189,2023-03-28T23:21:30.189,8.040,-0.920,-0.181,-0.289
1680038490199,2023-03-28T23:21:30.199,8.050,-0.928,-0.134,-0.329
1680038490209,2023-03-28T23:21:30.209,8.060,-0.912,-0.120,-0.349
1680038490219,2023-03-28T23:21:30.219,8.070,-0.892,-0.149,-0.352
1680038490229,2023-03-28T23:21:30.229,8.080,-0.867,-0.223,-0.336
1680038490239,2023-03-28T23:21:30.239,8.090,-0.869,-0.296,-0.317
1680038490249,2023-03-28T23:21:30.249,8.100,-0.888,-0.346,-0.288
1680038490259,2023-03-28T23:21:30.259,8.110,-0.911,-0.384,-0.254
1680038490269,2023-03-28T23:21:30.269,8.120,-0.923,-0.399,-0.233
1680038490279,2023-03-28T23:21:30.279,8.130,-0.919,-0.391,-0.238
1680038490289,2023-03-28T23:21:30.289,8.140,-0.917,-0.368,-0.255
1680038490299,2023-03-28T23:21:30.299,8.150,-0.920,-0.345,-0.273
1680038490309,2023-03-28T23:21:30.309,8.160,-0.930,-0.316,-0.294
1680038490319,2023-03-28T23:21:30.319,8.170,-0.946,-0.290,-0.308
1680038490329,2023-03-28T23:21:30.329,8.180,-0.960,-0.281,-0.314
1680038490339,2023-03-28T23:21:30.339,8.190,-0.963,-0.280,-0.319
1680038490349,2023-03-28T23:21:30.349,8.200,-0.958,-0.292,-0.313
1680038490359,2023-03-28T23:21:30.359,8.210,-0.949,-0.290,-0.300
1680038490369,2023-03-28T23:21:30.369,8.220,-0.931,-0.262,-0.269
1680038490379,2023-03-28T23:21:30.379,8.230,-0.921,-0.230,-0.266
1680038490389,2023-03-28T23:21:30.389,8.240,-0.927,-0.194,-0.281
1680038490399,2023-03-28T23:21:30.399,8.250,-0.934,-0.148,-0.286
1680038490409,2023-03-28T23:21:30.409,8.260,-0.942,-0.125,-0.289
1680038490419,2023-03-28T23:21:30.419,8.270,-0.944,-0.127,-0.295
1680038490429,2023-03-28T23:21:30.429,8.280,-0.956,-0.139,-0.305
1680038490439,2023-03-28T23:21:30.439,8.290,-0.974,-0.157,-0.311
1680038490449,2023-03-28T23:21:30.449,8.300,-0.999,-0.176,-0.314
1680038490459,2023-03-28T23:21:30.459,8.310,-1.017,-0.181,-0.309
1680038490469,2023-03-28T23:21:30.469,8.320,-1.015,-0.184,-0.292
1680038490479,2023-03-28T23:21:30.479,8.330,-1.002,-0.188,-0.267
1680038490489,2023-03-28T23:21:30.489,8.340,-0.985,-0.200,-0.245
1680038490499,2023-03-28T23:21:30.499,8.350,-0.972,-0.209,-0.319
1680038490509,2023-03-28T23:21:30.509,8.360,-1.000,-0.183,-0.358
1680038490519,2023-03-28T23:21:30.519,8.370,-1.119,-0.131,-0.279
1680038490529,2023-03-28T23:21:30.529,8.380,-1.258,-0.123,-0.232
1680038490539,2023-03-28T23:21:30.539,8.390,-1.313,-0.094,-0.210
1680038490549,2023-03-28T23:21:30.549,8.400,-1.257,-0.053,-0.151
1680038490559,2023-03-28T23:21:30.559,8.410,-1.154,-0.026,-0.074
1680038490569,2023-03-28T23:21:30.569,8.420,-1.098,-0.016,0.012
1680038490579,2023-03-28T23:21:30.579,8.430,-1.121,-0.027,0.028
1680038490589,2023-03-28T23:21:30.589,8.440,-1.172,-0.047,0.036
1680038490599,2023-03-28T23:21:30.599,8.450,-1.205,-0.034,0.069
1680038490609,2023-03-28T23:21:30.609,8.460,-1.165,-0.053,0.068
1680038490619,2023-03-28T23:21:30.619,8.470,-1.023,-0.120,-0.013
1680038490629,2023-03-28T23:21:30.629,8.480,-0.872,-0.153,-0.200
1680038490639,2023-03-28T23:21:30.639,8.490,-0.795,-0.132,-0.252
1680038490649,2023-03-28T23:21:30.649,8.500,-0.750,-0.097,-0.173
1680038490659,2023-03-28T23:21:30.659,8.510,-0.782,-0.119,-0.096
1680038490669,2023-03-28T23:21:30.669,8.520,-0.895,-0.158,-0.026
1680038490679,2023-03-28T23:21:30.679,8.530,-1.051,-0.195,0.014
1680038490689,2023-03-28T23:21:30.689,8.540,-1.199,-0.269,0.005
1680038490699,2023-03-28T23:21:30.699,8.550,-1.293,-0.337,-0.011
1680038490709,2023-03-28T23:21:30.709,8.560,-1.307,-0.412,-0.027
1680038490719,2023-03-28T23:21:30.719,8.570,-1.252,-0.451,-0.056
1680038490729,2023-03-28T23:21:30.729,8.580,-1.163,-0.473,-0.074
1680038490739,2023-03-28T23:21:30.739,8.590,-1.087,-0.495,-0.081
1680038490749,2023-03-28T23:21:30.749,8.600,-1.037,-0.521,-0.085
1680038490759,2023-03-28T23:21:30.759,8.610,-1.010,-0.529,-0.087
1680038490769,2023-03-28T23:21:30.769,8.620,-1.001,-0.516,-0.087
1680038490779,2023-03-28T23:21:30.779,8.630,-0.994,-0.498,-0.087
1680038490789,2023-03-28T23:21:30.789,8.640,-0.993,-0.470,-0.076
1680038490799,2023-03-28T23:21:30.799,8.650,-0.997,-0.434,-0.066
1680038490809,2023-03-28T23:21:30.809,8.660,-0.985,-0.401,-0.096
1680038490819,2023-03-28T23:21:30.819,8.670,-0.984,-0.480,-0.196
1680038490829,2023-03-28T23:21:30.829,8.680,-0.911,-0.485,-0.089
1680038490839,2023-03-28T23:21:30.839,8.690,-0.866,-0.462,-0.082
1680038490849,2023-03-28T23:21:30.849,8.700,-0.870,-0.503,-0.132
1680038490859,2023-03-28T23:21:30.859,8.710,-0.848,-0.480,-0.111
1680038490869,2023-03-28T23:21:30.869,8.720,-0.829,-0.428,-0.105
1680038490879,2023-03-28T23:21:30.879,8.730,-0.822,-0.406,-0.088
1680038490889,2023-03-28T23:21:30.889,8.740,-0.812,-0.379,-0.082
1680038490899,2023-03-28T23:21:30.899,8.750,-0.796,-0.341,-0.063
1680038490909,2023-03-28T23:21:30.909,8.760,-0.792,-0.318,-0.064
1680038490919,2023-03-28T23:21:30.919,8.770,-0.785,-0.307,-0.078
1680038490929,2023-03-28T23:21:30.929,8.780,-0.787,-0.293,-0.085
1680038490939,2023-03-28T23:21:30.939,8.790,-0.812,-0.295,-0.071
1680038490949,2023-03-28T23:21:30.949,8.800,-0.825,-0.292,-0.056
1680038490959,2023-03-28T23:21:30.959,8.810,-0.826,-0.261,-0.037
1680038490969,2023-03-28T23:21:30.969,8.820,-0.832,-0.245,-0.032
1680038490979,2023-03-28T23:21:30.979,8.830,-0.847,-0.226,-0.033
1680038490989,2023-03-28T23:21:30.989,8.840,-0.857,-0.206,-0.040
1680038490999,2023-03-28T23:21:30.999,8.850,-0.863,-0.187,-0.040
1680038491009,2023-03-28T23:21:31.009,8.860,-0.882,-0.155,-0.040
1680038491019,2023-03-28T23:21:31.019,8.870,-0.908,-0.112,-0.048
1680038491029,2023-03-28T23:21:31.029,8.880,-0.932,-0.079,-0.052
1680038491039,2023-03-28T23:21:31.039,8.890,-0.945,-0.038,-0.050
1680038491049,2023-03-28T23:21:31.049,8.900,-0.943,0.021,-0.041
1680038491059,2023-03-28T23:21:31.059,8.910,-0.977,0.078,-0.035
1680038491069,2023-03-28T23:21:31.069,8.920,-1.012,0.140,-0.022
1680038491079,2023-03-28T23:21:31.079,8.930,-1.035,0.203,0.008
1680038491089,2023-03-28T23:21:31.089,8.940,-1.077,0.249,0.041
1680038491099,2023-03-28T23:21:31.099,8.950,-1.103,0.288,0.042
1680038491109,2023-03-28T23:21:31.109,8.960,-1.090,0.317,0.000
1680038491119,2023-03-28T23:21:31.119,8.970,-1.052,0.366,-0.069
1680038491129,2023-03-28T23:21:31.129,8.980,-1.018,0.372,-0.133
1680038491139,2023-03-28T23:21:31.139,8.990,-0.991,0.352,-0.182
1680038491149,2023-03-28T23:21:31.149,9.000,-0.979,0.326,-0.211
1680038491159,2023-03-28T23:21:31.159,9.010,-0.977,0.266,-0.178
1680038491169,2023-03-28T23:21:31.169,9.020,-0.969,0.178,-0.114
1680038491179,2023-03-28T23:21:31.179,9.030,-0.955,0.078,-0.056
1680038491189,2023-03-28T23:21:31.189,9.040,-0.915,-0.011,-0.029
1680038491199,2023-03-28T23:21:31.199,9.050,-0.879,-0.073,-0.029
1680038491209,2023-03-28T23:21:31.209,9.060,-0.846,-0.120,-0.041
1680038491219,2023-03-28T23:21:31.219,9.070,-0.813,-0.112,-0.063
1680038491229,2023-03-28T23:21:31.229,9.080,-0.780,-0.087,-0.083
1680038491239,2023-03-28T23:21:31.239,9.090,-0.764,-0.079,-0.119
1680038491249,2023-03-28T23:21:31.249,9.100,-0.767,-0.061,-0.152
1680038491259,2023-03-28T23:21:31.259,9.110,-0.838,-0.062,-0.148
1680038491269,2023-03-28T23:21:31.269,9.120,-1.289,-0.216,-0.021
1680038491279,2023-03-28T23:21:31.279,9.130,-2.002,-0.391,-0.037
1680038491289,2023-03-28T23:21:31.289,9.140,-2.055,-0.132,-0.008
1680038491299,2023-03-28T23:21:31.299,9.150,-1.748,0.536,0.021
1680038491309,2023-03-28T23:21:31.309,9.160,-1.523,1.135,-0.364
1680038491319,2023-03-28T23:21:31.319,9.170,-1.336,1.060,-0.730
1680038491329,2023-03-28T23:21:31.329,9.180,-1.049,0.451,-0.741
1680038491339,2023-03-28T23:21:31.339,9.190,-0.774,-0.245,-0.437
1680038491349,2023-03-28T23:21:31.349,9.200,-0.485,-0.668,-0.191
1680038491359,2023-03-28T23:21:31.359,9.210,-0.348,-1.024,-0.212
1680038491369,2023-03-28T23:21:31.369,9.220,-0.468,-1.163,-0.268
1680038491379,2023-03-28T23:21:31.379,9.230,-0.750,-1.136,-0.321
1680038491389,2023-03-28T23:21:31.389,9.240,-0.741,-0.925,-0.349
1680038491399,2023-03-28T23:21:31.399,9.250,-0.731,-0.502,-0.337
1680038491409,2023-03-28T23:21:31.409,9.260,-0.809,-0.169,-0.357
1680038491419,2023-03-28T23:21:31.419,9.270,-0.813,0.025,-0.381
1680038491429,2023-03-28T23:21:31.429,9.280,-0.827,0.120,-0.415
1680038491439,2023-03-28T23:21:31.439,9.290,-0.906,0.175,-0.494
1680038491449,2023-03-28T23:21:31.449,9.300,-1.002,0.128,-0.555
1680038491459,2023-03-28T23:21:31.459,9.310,-1.071,-0.052,-0.518
1680038491469,2023-03-28T23:21:31.469,9.320,-1.067,-0.266,-0.392
1680038491479,2023-03-28T23:21:31.479,9.330,-1.043,-0.446,-0.321
1680038491489,2023-03-28T23:21:31.489,9.340,-0.987,-0.557,-0.314
1680038491499,2023-03-28T23:21:31.499,9.350,-0.906,-0.542,-0.297
1680038491509,2023-03-28T23:21:31.509,9.360,-0.851,-0.396,-0.279
1680038491519,2023-03-28T23:21:31.519,9.370,-0.847,-0.172,-0.291
1680038491529,2023-03-28T23:21:31.529,9.380,-0.879,0.027,-0.327
1680038491539,2023-03-28T23:21:31.539,9.390,-0.910,0.147,-0.365
1680038491549,2023-03-28T23:21:31.549,9.400,-0.923,0.166,-0.386
1680038491559,2023-03-28T23:21:31.559,9.410,-0.904,0.054,-0.383
1680038491569,2023-03-28T23:21:31.569,9.420,-0.891,-0.126,-0.362
1680038491579,2023-03-28T23:21:31.579,9.430,-0.906,-0.291,-0.322
1680038491589,2023-03-28T23:21:31.589,9.440,-0.934,-0.380,-0.292
1680038491599,2023-03-28T23:21:31.599,9.450,-0.945,-0.371,-0.293
1680038491609,2023-03-28T23:21:31.609,9.460,-0.930,-0.279,-0.292
1680038491619,2023-03-28T23:21:31.619,9.470,-0.900,-0.178,-0.300
1680038491629,2023-03-28T23:21:31.629,9.480,-0.879,-0.116,-0.311
1680038491639,2023-03-28T23:21:31.639,9.490,-0.889,-0.114,-0.333
1680038491649,2023-03-28T23:21:31.649,9.500,-0.916,-0.134,-0.357
1680038491659,2023-03-28T23:21:31.659,9.510,-0.932,-0.157,-0.382
1680038491669,2023-03-28T23:21:31.669,9.520,-0.939,-0.176,-0.378
1680038491679,2023-03-28T23:21:31.679,9.530,-0.933,-0.191,-0.341
1680038491689,2023-03-28T23:21:31.689,9.540,-0.939,-0.187,-0.321
1680038491699,2023-03-28T23:21:31.699,9.550,-0.933,-0.189,-0.303
1680038491709,2023-03-28T23:21:31.709,9.560,-0.929,-0.196,-0.298
1680038491719,2023-03-28T23:21:31.719,9.570,-0.931,-0.202,-0.301
1680038491729,2023-03-28T23:21:31.729,9.580,-0.924,-0.215,-0.291
1680038491739,2023-03-28T23:21:31.739,9.590,-0.910,-0.213,-0.276
1680038491749,2023-03-28T23:21:31.749,9.600,-0.888,-0.212,-0.268
1680038491759,2023-03-28T23:21:31.759,9.610,-0.866,-0.191,-0.266
1680038491769,2023-03-28T23:21:31.769,9.620,-0.867,-0.187,-0.256
1680038491779,2023-03-28T23:21:31.779,9.630,-0.891,-0.186,-0.259
1680038491789,2023-03-28T23:21:31.789,9.640,-0.915,-0.192,-0.256
1680038491799,2023-03-28T23:21:31.799,9.650,-0.933,-0.213,-0.266
1680038491809,2023-03-28T23:21:31.809,9.660,-0.926,-0.229,-0.276
1680038491819,2023-03-28T23:21:31.819,9.670,-0.906,-0.245,-0.278
1680038491829,2023-03-28T23:21:31.829,9.680,-0.881,-0.249,-0.284
1680038491839,2023-03-28T23:21:31.839,9.690,-0.875,-0.234,-0.295
1680038491849,2023-03-28T23:21:31.849,9.700,-0.886,-0.218,-0.300
1680038491859,2023-03-28T23:21:31.859,9.710,-0.915,-0.191,-0.305
1680038491869,2023-03-28T23:21:31.869,9.720,-0.945,-0.177,-0.289
1680038491879,2023-03-28T23:21:31.879,9.730,-0.974,-0.211,-0.282
1680038491889,2023-03-28T23:21:31.889,9.740,-1.012,-0.258,-0.274
1680038491899,2023-03-28T23:21:31.899,9.750,-1.057,-0.302,-0.262
1680038491909,2023-03-28T23:21:31.909,9.760,-1.089,-0.345,-0.255
1680038491919,2023-03-28T23:21:31.919,9.770,-1.093,-0.365,-0.251
1680038491929,2023-03-28T23:21:31.929,9.780,-1.081,-0.339,-0.248
1680038491939,2023-03-28T23:21:31.939,9.790,-1.057,-0.285,-0.246
1680038491949,2023-03-28T23:21:31.949,9.800,-1.026,-0.225,-0.235
1680038491959,2023-03-28T23:21:31.959,9.810,-1.016,-0.170,-0.236
1680038491969,2023-03-28T23:21:31.969,9.820,-1.013,-0.122,-0.287
1680038491979,2023-03-28T23:21:31.979,9.830,-1.032,-0.064,-0.331
1680038491989,2023-03-28T23:21:31.989,9.840,-1.120,0.012,-0.283
1680038491999,2023-03-28T23:21:31.999,9.850,-1.250,0.061,-0.252
1680038492009,2023-03-28T23:21:32.009,9.860,-1.314,0.088,-0.238
1680038492019,2023-03-28T23:21:32.019,9.870,-1.279,0.132,-0.217
1680038492029,2023-03-28T23:21:32.029,9.880,-1.223,0.187,-0.138
1680038492039,2023-03-28T23:21:32.039,9.890,-1.228,0.226,-0.019
1680038492049,2023-03-28T23:21:32.049,9.900,-1.254,0.190,0.091
1680038492059,2023-03-28T23:21:32.059,9.910,-1.255,0.101,0.217
1680038492069,2023-03-28T23:21:32.069,9.920,-1.224,0.043,0.313
1680038492079,2023-03-28T23:21:32.079,9.930,-1.159,-0.007,0.307
1680038492089,2023-03-28T23:21:32.089,9.940,-0.992,-0.122,0.150
1680038492099,2023-03-28T23:21:32.099,9.950,-0.798,-0.308,-0.108
1680038492109,2023-03-28T23:21:32.109,9.960,-0.690,-0.392,-0.213
1680038492119,2023-03-28T23:21:32.119,9.970,-0.661,-0.444,-0.232
1680038492129,2023-03-28T23:21:32.129,9.980,-0.739,-0.512,-0.199
1680038492139,2023-03-28T23:21:32.139,9.990,-0.869,-0.534,-0.115
1680038492149,2023-03-28T23:21:32.149,10.000,-1.009,-0.512,-0.054
1680038492159,2023-03-28T23:21:32.159,10.010,-1.129,-0.424,-0.058
1680038492169,2023-03-28T23:21:32.169,10.020,-1.284,-0.294,-0.058
1680038492179,2023-03-28T23:21:32.179,10.030,-1.397,-0.198,-0.051
1680038492189,2023-03-28T23:21:32.189,10.040,-1.373,-0.204,-0.041
1680038492199,2023-03-28T23:21:32.199,10.050,-1.209,-0.276,-0.021
1680038492209,2023-03-28T23:21:32.209,10.060,-1.014,-0.347,-0.021
1680038492219,2023-03-28T23:21:32.219,10.070,-0.878,-0.412,-0.038
1680038492229,2023-03-28T23:21:32.229,10.080,-0.814,-0.440,-0.100
1680038492239,2023-03-28T23:21:32.239,10.090,-0.824,-0.472,-0.167
1680038492249,2023-03-28T23:21:32.249,10.100,-0.890,-0.523,-0.198
1680038492259,2023-03-28T23:21:32.259,10.110,-0.999,-0.606,-0.208
1680038492269,2023-03-28T23:21:32.269,10.120,-1.078,-0.626,-0.186
1680038492279,2023-03-28T23:21:32.279,10.130,-1.079,-0.646,-0.167
1680038492289,2023-03-28T23:21:32.289,10.140,-1.015,-0.638,-0.198
1680038492299,2023-03-28T23:21:32.299,10.150,-0.885,-0.527,-0.075
1680038492309,2023-03-28T23:21:32.309,10.160,-0.779,-0.401,-0.060
1680038492319,2023-03-28T23:21:32.319,10.170,-0.767,-0.344,-0.099
1680038492329,2023-03-28T23:21:32.329,10.180,-0.779,-0.334,-0.081
1680038492339,2023-03-28T23:21:32.339,10.190,-0.795,-0.307,-0.049
1680038492349,2023-03-28T23:21:32.349,10.200,-0.826,-0.281,-0.031
1680038492359,2023-03-28T23:21:32.359,10.210,-0.840,-0.265,-0.041
1680038492369,2023-03-28T23:21:32.369,10.220,-0.828,-0.251,-0.058
1680038492379,2023-03-28T23:21:32.379,10.230,-0.839,-0.246,-0.086
1680038492389,2023-03-28T23:21:32.389,10.240,-0.854,-0.246,-0.098
1680038492399,2023-03-28T23:21:32.399,10.250,-0.873,-0.251,-0.096
1680038492409,2023-03-28T23:21:32.409,10.260,-0.894,-0.264,-0.098
1680038492419,2023-03-28T23:21:32.419,10.270,-0.906,-0.287,-0.102
1680038492429,2023-03-28T23:21:32.429,10.280,-0.897,-0.292,-0.104
1680038492439,2023-03-28T23:21:32.439,10.290,-0.865,-0.265,-0.109
1680038492449,2023-03-28T23:21:32.449,10.300,-0.844,-0.224,-0.125
1680038492459,2023-03-28T23:21:32.459,10.310,-0.844,-0.168,-0.133
1680038492469,2023-03-28T23:21:32.469,10.320,-0.871,-0.105,-0.133
1680038492479,2023-03-28T23:21:32.479,10.330,-0.913,-0.036,-0.120
1680038492489,2023-03-28T23:21:32.489,10.340,-0.959,0.030,-0.090
1680038492499,2023-03-28T23:21:32.499,10.350,-1.014,0.109,-0.052
1680038492509,2023-03-28T23:21:32.509,10.360,-1.068,0.188,-0.021
1680038492519,2023-03-28T23:21:32.519,10.370,-1.106,0.247,-0.012
1680038492529,2023-03-28T23:21:32.529,10.380,-1.142,0.284,-0.034
1680038492539,2023-03-28T23:21:32.539,10.390,-1.160,0.335,-0.047
1680038492549,2023-03-28T23:21:32.549,10.400,-1.116,0.371,-0.058
1680038492559,2023-03-28T23:21:32.559,10.410,-1.120,0.426,-0.104
1680038492569,2023-03-28T23:21:32.569,10.420,-1.120,0.458,-0.139
1680038492579,2023-03-28T23:21:32.579,10.430,-1.107,0.431,-0.126
1680038492589,2023-03-28T23:21:32.589,10.440,-1.082,0.339,-0.115
1680038492599,2023-03-28T23:21:32.599,10.450,-1.041,0.234,-0.093
1680038492609,2023-03-28T23:21:32.609,10.460,-0.910,0.198,-0.199
1680038492619,2023-03-28T23:21:32.619,10.470,-0.841,0.077,-0.221
1680038492629,2023-03-28T23:21:32.629,10.480,-0.780,-0.169,-0.020
1680038492639,2023-03-28T23:21:32.639,10.490,-0.733,-0.425,0.094
1680038492649,2023-03-28T23:21:32.649,10.500,-0.704,-0.563,0.049
1680038492659,2023-03-28T23:21:32.659,10.510,-0.656,-0.636,-0.084
1680038492669,2023-03-28T23:21:32.669,10.520,-0.718,-0.538,-0.203
1680038492679,2023-03-28T23:21:32.679,10.530,-0.836,-0.285,-0.200
1680038492689,2023-03-28T23:21:32.689,10.540,-0.899,-0.057,-0.102
1680038492699,2023-03-28T23:21:32.699,10.550,-0.932,0.118,-0.019
1680038492709,2023-03-28T23:21:32.709,10.560,-0.931,0.277,0.013
1680038492719,2023-03-28T23:21:32.719,10.570,-0.918,0.377,0.000
1680038492729,2023-03-28T23:21:32.729,10.580,-0.897,0.424,-0.047
1680038492739,2023-03-28T23:21:32.739,10.590,-0.871,0.406,-0.089
1680038492749,2023-03-28T23:21:32.749,10.600,-0.842,0.346,-0.110
1680038492759,2023-03-28T23:21:32.759,10.610,-0.844,0.259,-0.126
1680038492769,2023-03-28T23:21:32.769,10.620,-0.879,0.150,-0.153
1680038492779,2023-03-28T23:21:32.779,10.630,-1.190,-0.035,-0.014
1680038492789,2023-03-28T23:21:32.789,10.640,-2.074,-0.286,0.092
1680038492799,2023-03-28T23:21:32.799,10.650,-2.454,-0.348,-0.193
1680038492809,2023-03-28T23:21:32.809,10.660,-1.659,-0.022,-0.159
1680038492819,2023-03-28T23:21:32.819,10.670,-1.107,0.469,0.019
1680038492829,2023-03-28T23:21:32.829,10.680,-0.915,0.718,-0.172
1680038492839,2023-03-28T23:21:32.839,10.690,-0.919,0.450,-0.314
1680038492849,2023-03-28T23:21:32.849,10.700,-0.848,0.073,-0.387
1680038492859,2023-03-28T23:21:32.859,10.710,-0.854,-0.206,-0.558
1680038492869,2023-03-28T23:21:32.869,10.720,-0.854,-0.531,-0.631
1680038492879,2023-03-28T23:21:32.879,10.730,-0.776,-0.802,-0.476
1680038492889,2023-03-28T23:21:32.889,10.740,-0.771,-0.862,-0.209
1680038492899,2023-03-28T23:21:32.899,10.750,-0.736,-0.826,-0.066
1680038492909,2023-03-28T23:21:32.909,10.760,-0.626,-0.770,-0.114
1680038492919,2023-03-28T23:21:32.919,10.770,-0.607,-0.622,-0.229
1680038492929,2023-03-28T23:21:32.929,10.780,-0.641,-0.444,-0.333
